Comedy, The Santa Clause," A Christmas favorite
"
Comedy, The Santa Clause," Absolutely hilarious Christmas flick!
"
Comedy, The Santa Clause," The ""Tool Man"" gets jolly
"
Comedy, Chicken Run," Chicken Fun
"
Comedy, Chicken Run," Son of a gun, ""Chicken Run"" is pure fun!
"
Comedy, Chicken Run," I prefer stop motion than CGI .
"
Comedy, Chicken Run," Wonderful Animation Packed with Intertexts
"
Comedy, Chicken Run," Another kind of chick flick!
"
Comedy, Chicken Run," Animation at its best, with outstanding characters and a clever story. ***1/2 (out of four)
"
Comedy, Chicken Run," Engaging and delightful!
"
Comedy, Chicken Run," ""I'm the Wanderer""
"
Comedy, Chicken Run," Eggselant
"
Comedy, Chicken Run," One radical cartoon
"
Comedy, Scrooged," Put a little love in your heart.
"
Comedy, Scrooged," The Night the Reindeer Died
"
Comedy, Scrooged," Bill Murray does an excellent job of creating a modern-day Ebeneezer Scrooge
"
Comedy, Scrooged," I get it now!
"
Comedy, Scrooged," You'll Either Love it or Hate it.
"
Comedy, Scrooged," One of the best holiday comedies ever. Very funny. **** out of ****
"
Comedy, Scrooged," Starts well, gets a bit sentimental but Murray carries it
"
Comedy, Scrooged," Fun to watch every day of the year.
"
Comedy, Scrooged," Puts A Little Love In Your Heart
"
Comedy, Scrooged," Great, modern take
"
Comedy, Dream Scenario," Original, hilarious and even touching
"
Comedy, Dream Scenario," Great look at fame
"
Comedy, Dream Scenario," Nicholas Cage continues his rebirth
"
Comedy, Dream Scenario," Deeply Depressing Satire on Fame
"
Comedy, Dream Scenario," Another Nicholas Cage Movie!? How many are going to come out this year!?
"
Comedy, Dream Scenario," Nick Cage reminds us he's one of the best actors
"
Comedy, Dream Scenario," Dangerously Funny (MAMI MFF 2023 #10)
"
Comedy, Dream Scenario," Clever and well-acted.
"
Comedy, Dream Scenario," Borgli enters the big leagues with perhaps the most intriguing film of the year
"
Comedy, Dream Scenario," Bad dreams, no pills for this crazy, but interesing film.
"
Comedy, Migration," Appropriate, Family Oriented, and Entertaining Feel Good Movie
"
Comedy, Migration," A production that makes the most of its potential and successfully achieves a story of family unity and dignity.
"
Comedy, Migration," Great for adults and kids - clean and entertaining family film
"
Comedy, Migration," Suprisingly decent
"
Comedy, Migration," ""Migration"": A Heartwarming Animated Adventure Packed with Laughter and Life Lessons
"
Comedy, Migration," Not Half Bad
"
Comedy, Migration," All in one!
"
Comedy, Migration," A Perfect adventure movie for kids with lovable characters, heartFELT messages, comedy, exciting journeys and great animation
"
Comedy, Migration," This new Illumination Entertainment movie, it's just fine
"
Comedy, Migration," Rio with Ducks: A Fun, Animated Comedic Romp That Can Soar
"
Comedy, Asteroid City," Enjoyable enough for Wes Anderson fans; but lacking in substance or impact
"
Comedy, Asteroid City," Packed to the Rafters with Nothing of Note
"
Comedy, Asteroid City," He has out-Wes-Anderson himself
"
Comedy, Asteroid City," Unfunny and incomprehensible
"
Comedy, Asteroid City," Worst of his movies, such a waste for this amazing cast
"
Comedy, Asteroid City," Unmitigated bore of a film
"
Comedy, Asteroid City," This cast doesn't deserve this script
"
Comedy, Asteroid City," Style Over Substance
"
Comedy, Asteroid City," There is a lot of quality here, but I am afraid 'ASTEROID CITY' might not be everyone's taste,
"
Comedy, Asteroid City," Late-period Wes is short on heart and soul
"
Comedy, Trolls Band Together," Great fun if you let it
"
Comedy, Trolls Band Together," Adorable, witty characters with original true to life dialogues and funky soundscore. Definitely suited for grownups as well. Not kiddin'
"
Comedy, Trolls Band Together," Loved It!
"
Comedy, Trolls Band Together," Delivers A Lot Of Heart, Along With Showing The Importance Of Family Values, Friendship, And Love
"
Comedy, Trolls Band Together," Really Enjoyed just like the previous ones
"
Comedy, Trolls Band Together," 🎨 So many Elements Came Together to Make this Excellent Film 🎤
"
Comedy, Trolls Band Together," A kind, cute, interesting family cartoon for going to the cinema and watching with the whole family.
"
Comedy, Trolls Band Together," Tons of cute visual humor.
"
Comedy, Trolls Band Together," Banding Together For Musical Fun
"
Comedy, Trolls Band Together," Wholesome movie
"
Comedy, Spirited," Brought my spirits up
"
Comedy, Spirited," Good Afternoon!
"
Comedy, Spirited," Not what expected - but better!
"
Comedy, Spirited," Wonderful. Marvelous. Life affirming.
"
Comedy, Spirited," If you like Christmas and musicals, you'll love this
"
Comedy, Spirited," Rated high out of pure enjoyment
"
Comedy, Spirited," Got to see this as Monday mystery movie even with a couple hours sleep it was a pleasantly joyful film!
"
Comedy, Spirited," Good afternoon, from someone who isn't a fan of musicals.
"
Comedy, Spirited," Ignore the Naysayers
"
Comedy, Spirited," Fun take on the story
"
Comedy, The Super Mario Bros," Solid Example of Game to Screen Adaptation
"
Comedy, The Super Mario Bros," pretty much as expected
"
Comedy, The Super Mario Bros," Critics are being too harsh for what it is
"
Comedy, The Super Mario Bros," The Message Of Love Is Sent Directly To The Fanbase, Not To The General Audience.
"
Comedy, The Super Mario Bros," Brilliant animation and portrayal of the super Mario bros!
"
Comedy, The Super Mario Bros," Just average.
"
Comedy, The Super Mario Bros," Movie not took take seriously
"
Comedy, The Super Mario Bros," Enjoyable but shallow
"
Comedy, The Super Mario Bros," Fun and that's all
"
Comedy, The Super Mario Bros," Everything you can ask for in a Mario Bros movie.
"
Comedy, Leo," Unexpected Surprise and Delight! Enjoyable treat!
"
Comedy, Leo," A very fun animation
"
Comedy, Leo," Leo is a gem of an animated film.
"
Comedy, Leo," A Coming-Of-Age Story, Seen Through The Eyes Of A School's Class Pet
"
Comedy, Leo," Cant belive how good it was.
"
Comedy, Leo," An impressive surprise amidst the new releases
"
Comedy, Leo," Cant go wrong with Sandler and Burr
"
Comedy, Leo," We all need someone to talk to.
"
Comedy, Leo," Funny wholesome movie. Disney take notes!
"
Comedy, Leo," Being green has never been so easy!
"
Comedy, Wish," Another Disney flop.
"
Comedy, Wish," A sad realization of what Disney movies have come to be
"
Comedy, Wish," Being the 100th Anniversary movie for Disney, it was forgettable
"
Comedy, Wish," A Bland, Uninspired, & Formulaic Missed Opportunity (that also fell under TikTok's crosshairs)
"
Comedy, Wish," Uninspired
"
Comedy, Wish," Another Lackluster Movie from Disney
"
Comedy, Wish," I WISH this movie didn't exist.
"
Comedy, Wish," Cute message, but doesn't quite live up to the Disney standard.
"
Comedy, Wish," Ignore the high ratings
"
Comedy, Wish," I Wish this Movie was Better
"
Comedy, Klaus," In a sea of generic Christmas movies, Klaus stands out
"
Comedy, Klaus," My Christmas watchlist just got a little longer
"
Comedy, Klaus," Never thought I'd give a ""sappy"" cartoon a 10, but what a surprise
"
Comedy, Klaus," I am not crying, you are crying.
"
Comedy, Klaus," KLAUS: The Netflix Classic for Christmas.
"
Comedy, Klaus," Anti-Postmodern Santa Claus
"
Comedy, Klaus," Watch and learn, Disney
"
Comedy, Klaus," Haven't cried after watching an animated movie in so long.
"
Comedy, Klaus," Best christmas movie ever
"
Comedy, Klaus," great Christmas movie
"
Comedy, Charlie and the Chocolate Factory," Nothing could be sweeter...
"
Comedy, Charlie and the Chocolate Factory," Burton Studied the Book's Original Illustrations
"
Comedy, Charlie and the Chocolate Factory," Legendary to any kid from the 2000's
"
Comedy, Charlie and the Chocolate Factory," As Good As I Hoped It Would Be
"
Comedy, Charlie and the Chocolate Factory," Little girl? Don't touch that squirrel's nuts! It'll make him crazy!
"
Comedy, Charlie and the Chocolate Factory," The Fabulous Return of Willy Wonka
"
Comedy, Charlie and the Chocolate Factory," Begins wonderfully...but the fun dissipates inside the factory, and Depp is a disappointment
"
Comedy, Charlie and the Chocolate Factory," Who and the Chocolate Factory?
"
Comedy, Charlie and the Chocolate Factory," Rather disappointing effort from Tim Burton...
"
Comedy, Charlie and the Chocolate Factory," A mixed bag
"
Comedy, No Hard Feelings," J-Law is hilarious
"
Comedy, No Hard Feelings," Surprisingly sweet comedy
"
Comedy, No Hard Feelings," A refreshing and worthwhile addition to the comedy genre
"
Comedy, No Hard Feelings," They just dont make films like this for the cinema anymore
"
Comedy, No Hard Feelings," Far better than most romcoms - actually funny
"
Comedy, No Hard Feelings," Decently funny but nothing particularly special
"
Comedy, No Hard Feelings," Mildly enjoyable until it becomes really dumb
"
Comedy, No Hard Feelings," Great Comedy, Unexpectedly Sweet
"
Comedy, No Hard Feelings," I can't believe I loved this movie
"
Comedy, No Hard Feelings," Totally funny!
"
Comedy, A Christmas Carol," A new twist on ""A Christmas Carol"" with Jim Carrey in several roles...
"
Comedy, A Christmas Carol," Both children and adults will gain more from this experience than most family films.
"
Comedy, A Christmas Carol," Do some basic research parents
"
Comedy, A Christmas Carol," Fine Interpretation for Adults: Not for Children
"
Comedy, A Christmas Carol," Absolute flawless MASTERPIECE, especially in phenomenal 3d!! 2nd best Christmas carol movie!!!
"
Comedy, A Christmas Carol," The same take on Dickens' tale but somewhat darker
"
Comedy, A Christmas Carol," a high-point for director Zemeckis, and a good step forward in motion-capture
"
Comedy, A Christmas Carol," God Bless Us Everyone
"
Comedy, A Christmas Carol," This is a nice, fresh delivery of the classic A Christmas Carol Dickens masterpiece that is definitely worth a viewing.
"
Comedy, A Christmas Carol," Nice
"
Comedy, Last Christmas," Look up......
"
Comedy, Last Christmas," The real mystery
"
Comedy, Last Christmas," Not What I Expected- in a good way!
"
Comedy, Last Christmas," Ignore the negative reviews, ""look up"" , and realise what a great film this is.
"
Comedy, Last Christmas," Infused with George Michael's music and Emma Thompson's grand wit, this dramedy has much laughter, tears, and heart
"
Comedy, Last Christmas," I wasn't expecting that!
"
Comedy, Last Christmas," Totally worth a watch
"
Comedy, Last Christmas," A fairy tale romantic comedy which seems nice and touching
"
Comedy, Last Christmas," Heartwarmingly charming movie
"
Comedy, Last Christmas," A different Christmas film
"
Comedy, Mr," I really missed Monk
"
Comedy, Mr," Delighted to have Mr Monk back!
"
Comedy, Mr," I was ready for this to be good... and it was GREAT!
"
Comedy, Mr," Tony Shalhoub steals the show, but this movie still left me unsatisfied...
"
Comedy, Mr," Disservice to the original series
"
Comedy, Mr," Monk's Last Case: A Case of Disappointment
"
Comedy, Mr," decent, extended episode of the series
"
Comedy, Mr," Why don't they make shows like this anymore?
"
Comedy, Mr," Needs A New Series after this
"
Comedy, Mr," Will always love Monk but...
"
Comedy, Gremlins," Nobody's got a story like this one. Nobody!
"
Comedy, Gremlins," Come on, we're talking cable
"
Comedy, Gremlins," One of my personal favorites...
"
Comedy, Gremlins," Ugly Bunch Of Creatures Causing Chaos
"
Comedy, Gremlins," Best of the small creature attack movies.
"
Comedy, Gremlins," Large numbers of confused parents!!!
"
Comedy, Gremlins," Still a classic!
"
Comedy, Gremlins," 20th Anniversary Review
"
Comedy, Gremlins," A wonderful nightmare fueled classic gem!
"
Comedy, Gremlins," Funny, entertaining, a little scary. Perfect as a child's first ""scary movie"".
"
Comedy, Jingle All the Way," I call it a guilty pleasure!
"
Comedy, Jingle All the Way," Did the final product mean to age so well and stand as the true meaning of Christmas? Was it satire or all a very lucky accident? Either way, its fun
"
Comedy, Jingle All the Way," One of the best Christmas movies I've ever seen
"
Comedy, Jingle All the Way," 2 lunatics vie for a toy at Christmas
"
Comedy, Jingle All the Way," ""Nobody Likes you Booster""
"
Comedy, Jingle All the Way," Despite its problems, I thought it was funny
"
Comedy, Jingle All the Way," Critics are wrong!
"
Comedy, Jingle All the Way," great fun
"
Comedy, Jingle All the Way," Great movie, but beware of the version you buy
"
Comedy, Jingle All the Way," Lord help me, I like it
"
Comedy, The Muppet Christmas Carol," What Can I Say That Hasn't Been Said
"
Comedy, The Muppet Christmas Carol," One of the greatest Christmas films of all-time
"
Comedy, The Muppet Christmas Carol," My Favorite Version Of This Famous Story
"
Comedy, The Muppet Christmas Carol," One of the finest Christmas stories comes to life in this really entertaining Muppets outing!
"
Comedy, The Muppet Christmas Carol," Jim would be proud.
"
Comedy, The Muppet Christmas Carol," The Best Telling Of Dickens' Classic Tale
"
Comedy, The Muppet Christmas Carol," Incredibly moving
"
Comedy, The Muppet Christmas Carol," If you HAVE to watch A Christmas CAROL, this version is very well done.
"
Comedy, The Muppet Christmas Carol," love it
"
Comedy, The Muppet Christmas Carol," Not just for kids!
"
Crime, Animal," Such a shame for even animals to name this movie
"
Crime, Animal," Probably the worst movie I've ever seen
"
Crime, Animal," It was embarrassing to watch the movie after a point.
"
Crime, Animal," Worst ever movie!
"
Crime, Animal," Disappointing
"
Crime, Animal," Toxic
"
Crime, Animal," This garbage glorifies school shooting enough said
"
Crime, Animal," This Animal is exceptionally brilliant but needs a team of psychologists to cure him
"
Crime, Animal," Absolute wild animal
"
Crime, Animal," Animal without teeth
"
Crime, Killers of the Flower Moon," Touches upon an often overlooked piece of American history in the best way possible thanks to the talents of its director and cast
"
Crime, Killers of the Flower Moon," Could have been told in 2 hours
"
Crime, Killers of the Flower Moon," Extremely Long & Incredibly Morose
"
Crime, Killers of the Flower Moon," Another excursion in indulgence and overnarration from Scorsese
"
Crime, Killers of the Flower Moon," Killers of my patience
"
Crime, Killers of the Flower Moon," Somewhere in the middle for me
"
Crime, Killers of the Flower Moon," Scoresese on autopilot: too tame & repetitive
"
Crime, Killers of the Flower Moon," Killers of the Flower Moon
"
Crime, Killers of the Flower Moon," It could have been more with less
"
Crime, Killers of the Flower Moon," Another overrated film that should not have been so long
"
Crime, Finestkind," Watch it with the right mindset
"
Crime, Finestkind," Better than reviews and metacritic say
"
Crime, Finestkind," More than decent
"
Crime, Finestkind," Stellar performance by Tommy Lee Jones, but that is about the only real positive this movie has to offer
"
Crime, Finestkind," It's like two movies in one...
"
Crime, Finestkind," From harmlessly boring to offendingly bad
"
Crime, Finestkind," Disappointingly superficial, clichéd macho-drama guff
"
Crime, Finestkind," Terrible Movie
"
Crime, Finestkind," A slow burner for sure, but gradually becomes an incredible emotional ride
"
Crime, Finestkind," OMG this was painful
"
Crime, Home Alone 2: Lost in New York," My personal favourite of the franchise
"
Crime, Home Alone 2: Lost in New York," Yes, same plot, but it still gets the same laughs as the first one did if not more
"
Crime, Home Alone 2: Lost in New York," I knew it was you, I could SMELL ya getting' off the elevata
"
Crime, Home Alone 2: Lost in New York," I love it!
"
Crime, Home Alone 2: Lost in New York," Merry Christmas You Filthy Animals
"
Crime, Home Alone 2: Lost in New York," Christmas classic
"
Crime, Home Alone 2: Lost in New York," Same plot. Same actors. New traps. No problem.
"
Crime, Home Alone 2: Lost in New York," Great sequel
"
Crime, Home Alone 2: Lost in New York," Go Kevin
"
Crime, Home Alone 2: Lost in New York," SUCH A GREAT SEQUEL!!!!
"
Crime, Anatomy of a Fall," Chilling
"
Crime, Anatomy of a Fall," A (crime?) drama of the finest quality! [+83%]
"
Crime, Anatomy of a Fall," A deep yet entertaining take on the courtroom drama
"
Crime, Anatomy of a Fall," Anatomy of a Fall
"
Crime, Anatomy of a Fall," Remarkable
"
Crime, Anatomy of a Fall," Sandra Hüller and Milo Machado Graner give stunning performances
"
Crime, Anatomy of a Fall," More than one Truth
"
Crime, Anatomy of a Fall," A Plunging Composition...
"
Crime, Anatomy of a Fall," The legal drama I've been waiting for
"
Crime, Anatomy of a Fall," Perfectly executed courtroom thriller mystery
"
Crime, The Killer," Great looking, but dull as dishwater.
"
Crime, The Killer," Plot-Lovers Will Need To Look Elsewhere
"
Crime, The Killer," Average
"
Crime, The Killer," ""If you are unable to endure boredom, this work is not for you.""
"
Crime, The Killer," Boring movie that's more style over substance
"
Crime, The Killer," Incredibly slow, predictable and nothing out of the ordinary.
"
Crime, The Killer," It's...fine?
"
Crime, The Killer," Dreary
"
Crime, The Killer," Something 's missing
"
Crime, The Killer," An assassin you've not seen before from a great director.
"
Crime, A Haunting in Venice," A good adaptation of a tricky book.
"
Crime, A Haunting in Venice," A Haunting In Venice
"
Crime, A Haunting in Venice," Best of the three
"
Crime, A Haunting in Venice," SUPER FUN!
"
Crime, A Haunting in Venice," Ken really does love his Dutch angles
"
Crime, A Haunting in Venice," If You Liked Orient Express and Death on the Nile this won't disappoint
"
Crime, A Haunting in Venice," Dark and brooding ho hum plot
"
Crime, A Haunting in Venice," Branagh's best Poirot film yet
"
Crime, A Haunting in Venice," Tormenting in Venice...
"
Crime, A Haunting in Venice," bizarre camerawork
"
Crime, Pulp Fiction," Shotguns
"
Crime, Pulp Fiction," The masterpiece without a message
"
Crime, Pulp Fiction," A masterpiece of screenwriting
"
Crime, Pulp Fiction," The rebirth of a genre – and film history
"
Crime, Pulp Fiction," It's Wild, It's Chaotic, It's Pulp Fiction!!!
"
Crime, Pulp Fiction," My Favourite Movie
"
Crime, Pulp Fiction," One of the Funniest Movies Ever
"
Crime, Pulp Fiction," Not overrated at all
"
Crime, Pulp Fiction," Tarantino's Mad, Mad, Mad, Mad World !!!
"
Crime, Pulp Fiction," A Bit Over Rated But Good
"
Crime, The Batman," DETECTIVE BATMAN AT ITS PEAK!
"
Crime, The Batman," Not For Everyone
"
Crime, The Batman," Heavy going, but rewarding, until the ending.
"
Crime, The Batman," Perhaps not the definitive version, but definitely a worthwhile take
"
Crime, The Batman," The Batman Is A Hell Of A Movie
"
Crime, The Batman," The try-hard Batman movie
"
Crime, The Batman," A good Batman movie
"
Crime, The Batman," The Disappointing Batman
"
Crime, The Batman," Reeves' even Darker Knight scores in all the right places.
"
Crime, The Batman," The Emo Batman
"
Crime, Mr," I really missed Monk
"
Crime, Mr," Delighted to have Mr Monk back!
"
Crime, Mr," I was ready for this to be good... and it was GREAT!
"
Crime, Mr," Tony Shalhoub steals the show, but this movie still left me unsatisfied...
"
Crime, Mr," Disservice to the original series
"
Crime, Mr," Monk's Last Case: A Case of Disappointment
"
Crime, Mr," decent, extended episode of the series
"
Crime, Mr," Why don't they make shows like this anymore?
"
Crime, Mr," Needs A New Series after this
"
Crime, Mr," Will always love Monk but...
"
Crime, Home Alone 3," Adequate!
"
Crime, Home Alone 3," Severely under-rated sequel.
"
Crime, Home Alone 3," Home Alone 3
"
Crime, Home Alone 3," New kid, same fun
"
Crime, Home Alone 3," Not terrible, but Macaulay is gone
"
Crime, Home Alone 3," Unpopular Opinion: THIS MOVIE IS GOOD!
"
Crime, Home Alone 3," Severely underrated
"
Crime, Home Alone 3," It's not the same.
"
Crime, Home Alone 3," Tricks & boobie traps more advanced/high tech than 1+2!
"
Crime, Home Alone 3," O Kevin, Where Art Thou?
"
Crime, Beverly Hills Cop," Eddie Murphy at the peak of his career
"
Crime, Beverly Hills Cop," The heat is on - indeed!
"
Crime, Beverly Hills Cop," Great star vehicle for Eddie Murphy
"
Crime, Beverly Hills Cop," Action pace and comedy by a magnificent Eddie Murphy
"
Crime, Beverly Hills Cop," Beverly Hills Tops
"
Crime, Beverly Hills Cop," Ultra-Slick and Ultra-Cool.
"
Crime, Beverly Hills Cop," Far better than expected!
"
Crime, Beverly Hills Cop," Murphy's best role - a unique fish-out-of-water comedy!
"
Crime, Beverly Hills Cop," Funniest combination of bananas and tail pipes in cinematic history...!
"
Crime, Beverly Hills Cop," Beverly Hills Cop is the best classic Action comedy film from the 80's
"
Crime, Bad Santa," My personal favorite Christmas movie and my 1,200 review!
"
Crime, Bad Santa," Inappropriately Brilliant
"
Crime, Bad Santa," It took two viewings to really get into it- and really laugh my head off
"
Crime, Bad Santa," This will become mandatory holiday viewing for this viewer.
"
Crime, Bad Santa," Zwigoff
"
Crime, Bad Santa," Crude,Rude and Surprisingly Touching
"
Crime, Bad Santa," One of the best, and most surprising, films of the year
"
Crime, Bad Santa," Crude but hilarious Christmas entertainment
"
Crime, Bad Santa," Excellent casting
"
Crime, Bad Santa," A Cynic's Perspective Of Christmas, Which Is Something That Works Brilliantly
"
Crime, The Wolf of Wall Street," It really is a comedy
"
Crime, The Wolf of Wall Street," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
"
Crime, The Wolf of Wall Street," Oscar worthy
"
Crime, The Wolf of Wall Street," Decadent, shocking, brilliant.
"
Crime, The Wolf of Wall Street," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
"
Crime, The Wolf of Wall Street," The best movie of 2013
"
Crime, The Wolf of Wall Street," Excess Is Boring, Especially When It's Three Hours Long
"
Crime, The Wolf of Wall Street," This is easily Leo's best performance ever!
"
Crime, The Wolf of Wall Street," The Wolf of Wall Street is Leonardo DiCaprio's Crowning Work
"
Crime, The Wolf of Wall Street," Wolf in a $2,000 suit
"
Crime, The Godfather," An offer so good, I couldn't refuse
"
Crime, The Godfather," One of the best of all time.
"
Crime, The Godfather," For Me, This Is The Definitive Film
"
Crime, The Godfather," The greatest movie of all time!
"
Crime, The Godfather," I'm finding it hard to describe how amazing this movie was
"
Crime, The Godfather," #2 on IMDb's Top 100, a multi-Oscar-winner and over 1500 reviews...what more can I say about the movie?!
"
Crime, The Godfather," Everything you've ever heard is true...
"
Crime, The Godfather," perfect
"
Crime, The Godfather," Why didn't I enjoy this as much I should've
"
Crime, The Godfather," A Masterpiece
"
Crime, The Retirement Plan," A completely wasted opportunity
"
Crime, The Retirement Plan," A streaming movie shown in theaters
"
Crime, The Retirement Plan," Bad, really bad. Bargin Bin Bad.
"
Crime, The Retirement Plan," Seriously Silly
"
Crime, The Retirement Plan," Aptly named movie: a bunch of actors going for a paycheck
"
Crime, The Retirement Plan," Great story, poor execution, which is perfect for a Nicolas Cage film
"
Crime, The Retirement Plan," Paycheck Film for Everyone Involved
"
Crime, The Retirement Plan," There is no need for you to watch this movie
"
Crime, The Retirement Plan," basic B
"
Crime, The Retirement Plan," A decent one time watch
"
Crime, Reptile," Starts out like any other average detective, but slowly increases in suspense and thrill.
"
Crime, Reptile," Maybe a little too escoteric for a mass audience but an excellent thriller nevertheless.
"
Crime, Reptile," Neo-Noir From ""Netflix"" & Benicio del Toro...Gritty Dark Character Driven Detective Story
"
Crime, Reptile," Complex moody thriller of True detective genre
"
Crime, Reptile," An intelligent mystery
"
Crime, Reptile," A decent debut from director Grant Singer that strives to be this year's Gone Baby Gone or Prisoners that while intriguing feels like it's missing something
"
Crime, Reptile," Satisfying, surprisingly so
"
Crime, Reptile," How can Del Toro do any wrong
"
Crime, Reptile," Excellent slow burn crime thriller
"
Crime, Reptile," Gripping Thriller
"
Crime, John Wick: Chapter 4," What a pointless film
"
Crime, John Wick: Chapter 4," I was rolling my eyes the whole time... all 3 hours...
"
Crime, John Wick: Chapter 4," John Wick became the parody of himself. The true identity of this franchise is completely lost.
"
Crime, John Wick: Chapter 4," Am I missing something here?
"
Crime, John Wick: Chapter 4," Disappointed.
"
Crime, John Wick: Chapter 4," Ridiculous, boring and pathetic...
"
Crime, John Wick: Chapter 4," How Can Anyone Choose to Watch Marvel Over This?
"
Crime, John Wick: Chapter 4," A new standard has been set for fight scenes
"
Crime, John Wick: Chapter 4," Yeah
"
Crime, John Wick: Chapter 4," While the Wick franchise has already solidified itself one of the best in the action genre, this massive film is the most spectacular entry of the genre in 30 years.
"
Crime, Gone Baby Gone," Will Keep You Debating On What Is Truly Right
"
Crime, Gone Baby Gone," When Keeping It Real Goes Right
"
Crime, Gone Baby Gone," A masterpiece
"
Crime, Gone Baby Gone," See it before it's gone, baby, gone!
"
Crime, Gone Baby Gone," Gone but Never Forgotten
"
Crime, Gone Baby Gone," Often, doing the right thing isn't so simple.
"
Crime, Gone Baby Gone," One of the Year's Best
"
Crime, Gone Baby Gone," Great Baby Great
"
Crime, Gone Baby Gone," Flawed film with a great deal of promise
"
Crime, Gone Baby Gone," the truth essence
"
Crime, Fast Charlie," More than a cliche
"
Crime, Fast Charlie," An excellent Brosnan/Noyce Indie film - inventive action that pulls you in....
"
Crime, Fast Charlie," Unexpectedly funny AND moving.
"
Crime, Fast Charlie," Didn't expect the humor!
"
Crime, Fast Charlie," Brilliant Cast
"
Crime, Fast Charlie," Fantastic!
"
Crime, Fast Charlie," Highly recommend for multiple reasons!
"
Crime, Fast Charlie," Honestly pretty awesome
"
Crime, Fast Charlie," Fun Movie, great acting
"
Crime, Fast Charlie," WOW - the cinematography!
"
Crime, The Dark Knight," The Dark Knight
"
Crime, The Dark Knight," A Batman Of Shakesperean Proportions
"
Crime, The Dark Knight," Heath Ledger's Dark and Brilliant Swan Song
"
Crime, The Dark Knight," This town deserves a better class of criminal!
"
Crime, The Dark Knight," Watch the IMAX version if you can
"
Crime, The Dark Knight," MASTERPIECE
"
Crime, The Dark Knight," Surpasses ""Begins"" in every aspect!!!
"
Crime, The Dark Knight," Heath Ledger
"
Crime, The Dark Knight," Heath Ledger makes this great
"
Crime, The Dark Knight," Christopher Nolan back at it again.
"
Crime, The Equalizer 3," One thing that never fails: Denzel is so damn cool
"
Crime, The Equalizer 3," Tickets are Bought For The Butt-Kicking, But You Also Get Beautiful Scenery
"
Crime, The Equalizer 3," Better than I expected. Glorious scenery.
"
Crime, The Equalizer 3," Really good trilogy closer
"
Crime, The Equalizer 3," The first movie was better, but this one is better than the sequel.
"
Crime, The Equalizer 3," Disappointing
"
Crime, The Equalizer 3," Washington continues to excel and astound in his signature role for a well executed franchise.
"
Crime, The Equalizer 3," Wearing Out
"
Crime, The Equalizer 3," A Cinematic Cocktail of Stylish Action and Unyielding Charisma!
"
Crime, The Equalizer 3," Disappointing finale
"
Crime, Fast X," Excruciatingly Awful
"
Crime, Fast X," The worst one yet.
"
Crime, Fast X," What Happened?
"
Crime, Fast X," Fast X
"
Crime, Fast X," They need to stop
"
Crime, Fast X," I literally thought this was a parody skit off of SNL!
"
Crime, Fast X," Void In between car action
"
Crime, Fast X," its comically bad
"
Crime, Fast X," Toretto just started playing Rocket League in the middle of Italy.
"
Crime, Fast X," When ""Avengers"" meets ""Fast and the furious"" everything goes wrong
"
Crime, Sound of Freedom," Shaker
"
Crime, Sound of Freedom," Powerful & Important
"
Crime, Sound of Freedom," Powerful
"
Crime, Sound of Freedom," I don't want to believe it, but I do.
"
Crime, Sound of Freedom," A fantastic movie that I'll never watch again
"
Crime, Sound of Freedom," Do You Hear That?
"
Crime, Sound of Freedom," So heartbreaking and powerful
"
Crime, Sound of Freedom," Go see it!
"
Crime, Sound of Freedom," Addresses a Difficult Topic in an Powerful Way
"
Crime, Sound of Freedom," Don't be afraid to see this.
"
Crime, Leo," NO SPOILERS
"
Crime, Leo," Would've worked fine as a standalone piece, if you ask me! [+62%]
"
Crime, Leo," TOO MUCH STYLE over Substance backed by Fanaticism
"
Crime, Leo," Leo : The greater the expectation, the greater the disappointment
"
Crime, Leo," High expectations will disappoint you. Weakest of Lokesh's career.
"
Crime, Leo," LCU's ""Lamest Cinematic Update"" Yet
"
Crime, Leo," Action Packed Experimental Movie
"
Crime, Leo," Experience the Hollywood Level making of Tamil Cinema and Support we have Leo
"
Crime, Leo," Decent, Not bad as Critics say !
"
Crime, Leo," One of a kind!
"
Crime, In the Land of Saints and Sinners," Liam Neeson, for a change, feels right at home! [+62%]
"
Crime, In the Land of Saints and Sinners," Neeson does something different
"
Crime, In the Land of Saints and Sinners," Terrific 70s-based Irish dramatic thriller with some great performances and engaging writing
"
Crime, In the Land of Saints and Sinners," Better than average Liam Neeson action due to suberb casting
"
Crime, In the Land of Saints and Sinners," Well Done
"
Crime, In the Land of Saints and Sinners," Entertaining and Holding Thriller!
"
Crime, In the Land of Saints and Sinners," Liam is Back
"
Crime, In the Land of Saints and Sinners," Great...
"
Crime, In the Land of Saints and Sinners," Another solid crime thriller by Liam Neeson
"
Crime, In the Land of Saints and Sinners," Quite good...
"
Crime, The Silencing," The Solid Nikolaj and the Half Realized Script
"
Crime, The Silencing," A well acted and twisty thriller movie well worth your time
"
Crime, The Silencing," Kept me hooked till the end.
"
Crime, The Silencing," Even Nikolaj couldn't save this one
"
Crime, The Silencing," An effectively straight forward revenge thriller, that plays out like a northern wilderness feature film version of True Detective.
"
Crime, The Silencing," Prevented from being very good. Watch Wind River (2017) instead
"
Crime, The Silencing," Original and there is nothing wrong with that.
"
